seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
chr2_h1	144886795	144886795	1	*	wt_H3K4me3_peak_10509	174	.	Promoter (<=1kb)	2	144886655	144890399	3745	1	h1SMcG0012889	h1SMcT0012889.1	140
chr2_h1	144921168	144921168	1	*	wt_H3K4me3_peak_10510	1104	.	Distal Intergenic	2	144930715	144956640	25926	1	h1SMcG0012890	h1SMcT0012890.1	-9547
chr2_h1	145853635	145853635	1	*	wt_H3K4me3_peak_10529	295	.	Promoter (2-3kb)	2	145854692	145855751	1060	2	h1SMcG0012916	h1SMcT0012916.1	2116
chr2_h1	146466915	146466915	1	*	wt_H3K4me3_peak_10538	54	.	Distal Intergenic	2	146479974	146480998	1025	2	h1SMnG0021272	h1SMnT0021272.1	14083
chr2_h1	147419068	147419068	1	*	wt_H3K4me3_peak_10559	1821	.	Distal Intergenic	2	147381943	147382390	448	1	h1SMnG0021319	h1SMnT0021319.1	37125
chr2_h1	147790487	147790487	1	*	wt_H3K4me3_peak_10565	243	.	Intron (h1SMcT0012967.1/h1SMcG0012967, intron 6 of 7)	2	147741659	147777777	36119	2	h1SMcG0012966	h1SMcT0012966.3	-12710
chr2_h1	148518858	148518858	1	*	wt_H3K4me3_peak_10588	127	.	Distal Intergenic	2	148487938	148515272	27335	1	h1SMcG0012990	h1SMcT0012990.3	30920
chr2_h1	150105318	150105318	1	*	wt_H3K4me3_peak_10602	28	.	Distal Intergenic	2	150082137	150091745	9609	2	h1SMcG0013008	h1SMcT0013008.2	-13573
chr2_h1	151465015	151465015	1	*	wt_H3K4me3_peak_10626	152	.	Distal Intergenic	2	151473470	151505107	31638	1	h1SMcG0013039	h1SMcT0013039.1	-8455
chr2_h1	153276038	153276038	1	*	wt_H3K4me3_peak_10650	69	.	Promoter (<=1kb)	2	153276875	153277659	785	1	h1SMnG0021509	h1SMnT0021509.1	-837
chr2_h1	153308513	153308513	1	*	wt_H3K4me3_peak_10651	1600	.	Promoter (<=1kb)	2	153286440	153308627	22188	2	h1SMcG0013096	h1SMcT0013096.1	114
chr2_h1	153641803	153641803	1	*	wt_H3K4me3_peak_10657	73	.	Distal Intergenic	2	153627478	153628930	1453	2	h1SMcG0013106	h1SMcT0013106.1	-12873
chr2_h1	153726933	153726933	1	*	wt_H3K4me3_peak_10659	32	.	Distal Intergenic	2	153743182	153749438	6257	2	h1SMcG0013110	h1SMcT0013110.1	22505
chr2_h1	154152603	154152603	1	*	wt_H3K4me3_peak_10664	111	.	Distal Intergenic	2	154187369	154210691	23323	2	h1SMcG0013119	h1SMcT0013119.1	58088
chr2_h1	154167963	154167963	1	*	wt_H3K4me3_peak_10665	933	.	Distal Intergenic	2	154187369	154210691	23323	2	h1SMcG0013119	h1SMcT0013119.1	42728
chr2_h1	154229689	154229689	1	*	wt_H3K4me3_peak_10669	97	.	Intron (h1SMcT0013121.1/h1SMcG0013121, intron 12 of 15)	2	154187369	154210691	23323	2	h1SMcG0013119	h1SMcT0013119.1	-18998
chr2_h1	154468886	154468886	1	*	wt_H3K4me3_peak_10672	73	.	Intron (h1SMcT0013127.1/h1SMcG0013127, intron 1 of 2)	2	154449965	154473777	23813	2	h1SMcG0013127	h1SMcT0013127.1	4891
chr2_h1	155172396	155172396	1	*	wt_H3K4me3_peak_10685	53	.	Promoter (2-3kb)	2	155169426	155185183	15758	1	h1SMcG0013145	h1SMcT0013145.3	2970
chr2_h1	155405085	155405085	1	*	wt_H3K4me3_peak_10694	149	.	Distal Intergenic	2	155419747	155421491	1745	2	h1SMcG0013153	h1SMcT0013153.1	16406
chr2_h1	155422589	155422589	1	*	wt_H3K4me3_peak_10696	116	.	Promoter (<=1kb)	2	155421664	155435904	14241	1	h1SMcG0013154	h1SMcT0013154.1	925
chr2_h1	156223600	156223600	1	*	wt_H3K4me3_peak_10705	259	.	Promoter (1-2kb)	2	156222433	156232552	10120	1	h1SMcG0013179	h1SMcT0013179.1	1167
chr2_h1	156283169	156283169	1	*	wt_H3K4me3_peak_10707	460	.	Distal Intergenic	2	156254431	156272104	17674	2	h1SMcG0013180	h1SMcT0013180.3	-11065
chr2_h1	156364888	156364888	1	*	wt_H3K4me3_peak_10710	207	.	Promoter (<=1kb)	2	156336956	156365057	28102	2	h1SMcG0013184	h1SMcT0013184.1	169
chr2_h1	156513400	156513400	1	*	wt_H3K4me3_peak_10712	94	.	Distal Intergenic	2	156491433	156495137	3705	2	h1SMcG0013188	h1SMcT0013188.1	-18263
chr2_h1	156547982	156547982	1	*	wt_H3K4me3_peak_10713	386	.	Promoter (<=1kb)	2	156543818	156548331	4514	2	h1SMcG0013189	h1SMcT0013189.1	349
chr2_h1	156563295	156563295	1	*	wt_H3K4me3_peak_10714	226	.	Distal Intergenic	2	156543818	156548331	4514	2	h1SMcG0013189	h1SMcT0013189.1	-14964
chr2_h1	157441727	157441727	1	*	wt_H3K4me3_peak_10730	168	.	Promoter (<=1kb)	2	157441591	157490856	49266	1	h1SMcG0013205	h1SMcT0013205.2	136
chr2_h1	157713784	157713784	1	*	wt_H3K4me3_peak_10734	959	.	Distal Intergenic	2	157744396	157745019	624	2	h1SMcG0013212	h1SMcT0013212.1	31235
chr2_h1	158659232	158659232	1	*	wt_H3K4me3_peak_10751	910	.	Distal Intergenic	2	158613370	158640775	27406	2	h1SMcG0013226	h1SMcT0013226.9	-18457
chr2_h1	158763206	158763206	1	*	wt_H3K4me3_peak_10752	47	.	Promoter (<=1kb)	2	158704199	158763960	59762	2	h1SMcG0013227	h1SMcT0013227.1	754
chr2_h1	158763780	158763780	1	*	wt_H3K4me3_peak_10753	357	.	Promoter (<=1kb)	2	158704199	158763960	59762	2	h1SMcG0013227	h1SMcT0013227.1	180
chr2_h1	158771495	158771495	1	*	wt_H3K4me3_peak_10754	59	.	Distal Intergenic	2	158704199	158763960	59762	2	h1SMcG0013227	h1SMcT0013227.1	-7535
chr2_h1	159631835	159631835	1	*	wt_H3K4me3_peak_10770	303	.	Distal Intergenic	2	159605476	159605983	508	1	h1SMnG0021761	h1SMnT0021761.1	26359
chr2_h1	159910734	159910734	1	*	wt_H3K4me3_peak_10776	1472	.	Distal Intergenic	2	159797388	159871809	74422	2	h1SMcG0013264	h1SMcT0013264.1	-38925
chr2_h1	160649370	160649370	1	*	wt_H3K4me3_peak_10797	627	.	Intron (h1SMcT0013305.1/h1SMcG0013305, intron 4 of 5)	2	160646177	160656430	10254	2	h1SMcG0013305	h1SMcT0013305.1	7060
chr2_h1	160711558	160711558	1	*	wt_H3K4me3_peak_10801	100	.	Promoter (<=1kb)	2	160710559	160712186	1628	2	h1SMcG0013308	h1SMcT0013308.1	628
chr2_h1	160785350	160785350	1	*	wt_H3K4me3_peak_10804	38	.	Distal Intergenic	2	160793205	160794901	1697	2	h1SMcG0013315	h1SMcT0013315.1	9551
chr2_h1	161015174	161015174	1	*	wt_H3K4me3_peak_10808	78	.	Promoter (1-2kb)	2	161014891	161016603	1713	2	h1SMcG0013325	h1SMcT0013325.1	1429
chr2_h1	161463084	161463084	1	*	wt_H3K4me3_peak_10817	138	.	Distal Intergenic	2	161469602	161498190	28589	1	h1SMcG0013335	h1SMcT0013335.1	-6518
chr2_h1	161704194	161704194	1	*	wt_H3K4me3_peak_10823	19	.	Distal Intergenic	2	161684834	161697035	12202	2	h1SMcG0013340	h1SMcT0013340.1	-7159
chr2_h1	161734980	161734980	1	*	wt_H3K4me3_peak_10824	996	.	Intron (h1SMcT0013341.1/h1SMcG0013341, intron 2 of 11)	2	161710123	161740808	30686	2	h1SMcG0013341	h1SMcT0013341.1	5828
chr2_h1	161984006	161984006	1	*	wt_H3K4me3_peak_10830	1018	.	Distal Intergenic	2	161944987	161945634	648	2	h1SMcG0013348	h1SMcT0013348.1	-38372
chr2_h1	162252963	162252963	1	*	wt_H3K4me3_peak_10834	92	.	Promoter (<=1kb)	2	162146574	162253584	107011	2	h1SMcG0013355	h1SMcT0013355.1	621
chr2_h1	162722701	162722701	1	*	wt_H3K4me3_peak_10845	80	.	Promoter (1-2kb)	2	162720952	162737412	16461	1	h1SMcG0013363	h1SMcT0013363.9	1749
chr2_h1	163184923	163184923	1	*	wt_H3K4me3_peak_10854	80	.	Distal Intergenic	2	163187262	163194710	7449	2	h1SMnG0021935	h1SMnT0021935.1	9787
chr2_h1	163262508	163262508	1	*	wt_H3K4me3_peak_10857	219	.	Promoter (<=1kb)	2	163262383	163333904	71522	1	h1SMcG0013379	h1SMcT0013379.1	125
chr2_h1	163263664	163263664	1	*	wt_H3K4me3_peak_10858	73	.	Promoter (1-2kb)	2	163262383	163333904	71522	1	h1SMcG0013379	h1SMcT0013379.1	1281
chr2_h1	163465560	163465560	1	*	wt_H3K4me3_peak_10864	231	.	Promoter (<=1kb)	2	163465015	163467633	2619	1	h1SMcG0013385	h1SMcT0013385.1	545
chr2_h1	163694051	163694051	1	*	wt_H3K4me3_peak_10869	87	.	Intron (h1SMcT0013392.1/h1SMcG0013392, intron 4 of 5)	2	163674491	163698265	23775	2	h1SMcG0013392	h1SMcT0013392.1	4214
chr2_h1	163998833	163998833	1	*	wt_H3K4me3_peak_10878	69	.	Promoter (<=1kb)	2	163968187	163999826	31640	2	h1SMcG0013400	h1SMcT0013400.1	993
chr2_h1	164421932	164421932	1	*	wt_H3K4me3_peak_10888	58	.	Distal Intergenic	2	164363353	164414963	51611	2	h1SMcG0013413	h1SMcT0013413.1	-6969
chr2_h1	164651508	164651508	1	*	wt_H3K4me3_peak_10894	261	.	Intron (h1SMcT0013419.1/h1SMcG0013419, intron 4 of 14)	2	164635621	164708678	73058	1	h1SMcG0013419	h1SMcT0013419.1	15887
chr2_h1	165279804	165279804	1	*	wt_H3K4me3_peak_10902	4807	.	Promoter (<=1kb)	2	165279578	165290302	10725	1	h1SMcG0013431	h1SMcT0013431.2	226
chr2_h1	165510989	165510989	1	*	wt_H3K4me3_peak_10903	335	.	Promoter (<=1kb)	2	165510464	165543621	33158	1	h1SMcG0013433	h1SMcT0013433.1	525
chr2_h1	166026568	166026568	1	*	wt_H3K4me3_peak_10912	138	.	Distal Intergenic	2	166082647	166083476	830	1	h1SMcG0013444	h1SMcT0013444.1	-56079
chr2_h1	166099299	166099299	1	*	wt_H3K4me3_peak_10915	124	.	Promoter (2-3kb)	2	166096570	166109925	13356	1	h1SMcG0013445	h1SMcT0013445.1	2729
chr2_h1	166388369	166388369	1	*	wt_H3K4me3_peak_10920	164	.	Distal Intergenic	2	166392237	166420897	28661	1	h1SMcG0013451	h1SMcT0013451.1	-3868
chr2_h1	167380105	167380105	1	*	wt_H3K4me3_peak_10933	207	.	Distal Intergenic	2	167390491	167391106	616	2	h1SMcG0013475	h1SMcT0013475.1	11001
chr2_h1	167417449	167417449	1	*	wt_H3K4me3_peak_10935	145	.	Promoter (2-3kb)	2	167415613	167419988	4376	2	h1SMcG0013477	h1SMcT0013477.1	2539
chr2_h1	167697293	167697293	1	*	wt_H3K4me3_peak_10942	76	.	Intron (h1SMcT0013483.1/h1SMcG0013483, intron 3 of 22)	2	167671138	167706463	35326	2	h1SMcG0013483	h1SMcT0013483.1	9170
chr2_h1	168117736	168117736	1	*	wt_H3K4me3_peak_10950	76	.	Intron (h1SMcT0013492.1/h1SMcG0013492, intron 1 of 1)	2	168128838	168129655	818	1	h1SMnG0022123	h1SMnT0022123.1	-11102
chr2_h1	168849844	168849844	1	*	wt_H3K4me3_peak_10960	68	.	Intron (h1SMcT0013505.1/h1SMcG0013505, intron 9 of 11)	2	168827530	168837294	9765	2	h1SMcG0013504	h1SMcT0013504.2	-12550
chr2_h1	169566416	169566416	1	*	wt_H3K4me3_peak_10971	507	.	Distal Intergenic	2	169513256	169514415	1160	1	h1SMcG0013518	h1SMcT0013518.1	53160
chr2_h1	170218278	170218278	1	*	wt_H3K4me3_peak_10979	92	.	Distal Intergenic	2	170126533	170208549	82017	2	h1SMcG0013534	h1SMcT0013534.1	-9729
chr2_h1	170793046	170793046	1	*	wt_H3K4me3_peak_10988	858	.	Distal Intergenic	2	170789353	170790572	1220	1	h1SMcG0013557	h1SMcT0013557.1	3693
chr2_h1	171656218	171656218	1	*	wt_H3K4me3_peak_11011	92	.	Promoter (1-2kb)	2	171657383	171694992	37610	1	h1SMcG0013587	h1SMcT0013587.1	-1165
chr2_h1	171673249	171673249	1	*	wt_H3K4me3_peak_11012	630	.	Intron (h1SMcT0013587.1/h1SMcG0013587, intron 7 of 14)	2	171660026	171694992	34967	1	h1SMcG0013587	h1SMcT0013587.2	13223
chr2_h1	171724964	171724964	1	*	wt_H3K4me3_peak_11013	47	.	Distal Intergenic	2	171734495	171734741	247	1	h1SMnG0022272	h1SMnT0022272.1	-9531
chr2_h1	172397239	172397239	1	*	wt_H3K4me3_peak_11022	4224	.	Distal Intergenic	2	172378667	172395153	16487	1	h1SMcG0013606	h1SMcT0013606.1	18572
chr2_h1	172471091	172471091	1	*	wt_H3K4me3_peak_11025	4638	.	Distal Intergenic	2	172457911	172459459	1549	1	h1SMcG0013607	h1SMcT0013607.1	13180
chr2_h1	173517796	173517796	1	*	wt_H3K4me3_peak_11050	42	.	Intron (h1SMcT0013644.1/h1SMcG0013644, intron 1 of 3)	2	173497375	173523482	26108	2	h1SMcG0013641	h1SMcT0013641.1	5686
chr2_h1	173641498	173641498	1	*	wt_H3K4me3_peak_11051	552	.	Promoter (<=1kb)	2	173638905	173641296	2392	2	h1SMcG0013657	h1SMcT0013657.1	-202
chr2_h1	174729936	174729936	1	*	wt_H3K4me3_peak_11071	401	.	Distal Intergenic	2	174736041	174793798	57758	1	h1SMcG0013689	h1SMcT0013689.1	-6105
chr2_h1	174938111	174938111	1	*	wt_H3K4me3_peak_11075	92	.	Intron (h1SMcT0013691.1/h1SMcG0013691, intron 5 of 6)	2	174933917	174939351	5435	1	h1SMcG0013691	h1SMcT0013691.1	4194
chr2_h1	175674550	175674550	1	*	wt_H3K4me3_peak_11090	64	.	Promoter (<=1kb)	2	175674130	175686001	11872	1	h1SMcG0013717	h1SMcT0013717.1	420
chr2_h1	175683262	175683262	1	*	wt_H3K4me3_peak_11092	41	.	Promoter (<=1kb)	2	175684174	175686001	1828	1	h1SMcG0013717	h1SMcT0013717.2	-912
chr2_h1	176402241	176402241	1	*	wt_H3K4me3_peak_11111	651	.	Distal Intergenic	2	176411627	176423862	12236	1	h1SMcG0013735	h1SMcT0013735.1	-9386
chr2_h1	176548663	176548663	1	*	wt_H3K4me3_peak_11115	79	.	Distal Intergenic	2	176520226	176539346	19121	2	h1SMcG0013737	h1SMcT0013737.2	-9317
chr2_h1	176772703	176772703	1	*	wt_H3K4me3_peak_11117	209	.	Promoter (<=1kb)	2	176772125	176772818	694	1	h1SMnG0022499	h1SMnT0022499.1	578
chr2_h1	176820029	176820029	1	*	wt_H3K4me3_peak_11118	1846	.	Distal Intergenic	2	176801837	176802826	990	2	h1SMcG0013745	h1SMcT0013745.1	-17203
chr2_h1	176933284	176933284	1	*	wt_H3K4me3_peak_11121	476	.	Distal Intergenic	2	176957661	176961202	3542	2	h1SMcG0013748	h1SMcT0013748.1	27918
chr2_h1	177976951	177976951	1	*	wt_H3K4me3_peak_11141	92	.	Distal Intergenic	2	177994275	177997572	3298	2	h1SMcG0013777	h1SMcT0013777.1	20621
chr2_h1	180023598	180023598	1	*	wt_H3K4me3_peak_11185	35	.	Intron (h1SMcT0013828.1/h1SMcG0013828, intron 2 of 5)	2	179975242	180050757	75516	1	h1SMcG0013828	h1SMcT0013828.2	48356
chr2_h1	180313230	180313230	1	*	wt_H3K4me3_peak_11195	64	.	Promoter (1-2kb)	2	180312025	180339723	27699	1	h1SMcG0013838	h1SMcT0013838.3	1205
chr2_h1	180618445	180618445	1	*	wt_H3K4me3_peak_11201	1049	.	Intron (h1SMcT0013846.1/h1SMcG0013846, intron 3 of 4)	2	180591243	180641986	50744	1	h1SMcG0013846	h1SMcT0013846.2	27202
chr2_h1	180896184	180896184	1	*	wt_H3K4me3_peak_11206	1698	.	Distal Intergenic	2	180890496	180892084	1589	1	h1SMcG0013854	h1SMcT0013854.4	5688
chr2_h1	181686444	181686444	1	*	wt_H3K4me3_peak_11225	139	.	Intron (h1SMcT0013873.1/h1SMcG0013873, intron 16 of 36)	2	181717555	181719393	1839	1	h1SMcG0013874	h1SMcT0013874.1	-31111
chr2_h1	181855302	181855302	1	*	wt_H3K4me3_peak_11228	627	.	Intron (h1SMcT0013879.1/h1SMcG0013879, intron 10 of 18)	2	181829557	181872274	42718	1	h1SMcG0013879	h1SMcT0013879.3	25745
chr2_h1	182533350	182533350	1	*	wt_H3K4me3_peak_11246	268	.	Promoter (<=1kb)	2	182534184	182536366	2183	1	h1SMcG0013906	h1SMcT0013906.1	-834
chr2_h1	182679718	182679718	1	*	wt_H3K4me3_peak_11249	160	.	Promoter (2-3kb)	2	182676624	182677571	948	2	h1SMcG0013910	h1SMcT0013910.1	-2147
chr2_h1	182974568	182974568	1	*	wt_H3K4me3_peak_11260	260	.	Distal Intergenic	2	182938344	182963178	24835	1	h1SMcG0013922	h1SMcT0013922.1	36224
chr2_h1	184226381	184226381	1	*	wt_H3K4me3_peak_11291	43	.	Promoter (<=1kb)	2	184225830	184229458	3629	1	h1SMcG0013959	h1SMcT0013959.1	551
chr2_h1	184503662	184503662	1	*	wt_H3K4me3_peak_11295	3778	.	Distal Intergenic	2	184495195	184495754	560	2	h1SMcG0013964	h1SMcT0013964.2	-7908
chr2_h1	184526550	184526550	1	*	wt_H3K4me3_peak_11297	46	.	Promoter (1-2kb)	2	184524610	184525124	515	2	h1SMnG0022865	h1SMnT0022865.3	-1426
chr2_h1	185370301	185370301	1	*	wt_H3K4me3_peak_11318	101	.	Distal Intergenic	2	185376856	185402885	26030	1	h1SMcG0013986	h1SMcT0013986.1	-6555
chr2_h1	185750474	185750474	1	*	wt_H3K4me3_peak_11328	279	.	Distal Intergenic	2	185780074	185781119	1046	2	h1SMcG0013996	h1SMcT0013996.1	30645
chr2_h1	185859758	185859758	1	*	wt_H3K4me3_peak_11331	301	.	Promoter (2-3kb)	2	185857620	185883552	25933	1	h1SMnG0022928	h1SMnT0022928.1	2138
chr2_h1	186168050	186168050	1	*	wt_H3K4me3_peak_11337	1868	.	Promoter (2-3kb)	2	186164268	186170224	5957	2	h1SMcG0014004	h1SMcT0014004.1	2174
chr2_h1	186318912	186318912	1	*	wt_H3K4me3_peak_11341	224	.	Promoter (2-3kb)	2	186315246	186316549	1304	2	h1SMcG0014013	h1SMcT0014013.1	-2363
chr2_h1	186355731	186355731	1	*	wt_H3K4me3_peak_11342	102	.	Promoter (<=1kb)	2	186354876	186357340	2465	1	h1SMnG0022966	h1SMnT0022966.1	855
chr2_h1	186579539	186579539	1	*	wt_H3K4me3_peak_11349	36	.	Intron (h1SMcT0014017.1/h1SMcG0014017, intron 1 of 1)	2	186575394	186577840	2447	1	h1SMnG0022974	h1SMnT0022974.1	4145
chr2_h1	186780107	186780107	1	*	wt_H3K4me3_peak_11354	24	.	Promoter (<=1kb)	2	186778894	186780369	1476	2	h1SMcG0014025	h1SMcT0014025.1	262
chr2_h1	187190621	187190621	1	*	wt_H3K4me3_peak_11364	308	.	Distal Intergenic	2	187172111	187185345	13235	2	h1SMcG0014036	h1SMcT0014036.1	-5276
chr2_h1	187510764	187510764	1	*	wt_H3K4me3_peak_11373	60	.	Distal Intergenic	2	187517058	187518869	1812	2	h1SMnG0023024	h1SMnT0023024.1	8105
chr2_h1	187704276	187704276	1	*	wt_H3K4me3_peak_11380	900	.	Intron (h1SMcT0014044.1/h1SMcG0014044, intron 8 of 9)	2	187687699	187688767	1069	1	h1SMnG0023032	h1SMnT0023032.1	16577
chr2_h1	187948087	187948087	1	*	wt_H3K4me3_peak_11386	215	.	Distal Intergenic	2	187910747	187944052	33306	2	h1SMnG0023037	h1SMnT0023037.2	-4035
chr2_h1	188194384	188194384	1	*	wt_H3K4me3_peak_11393	578	.	Promoter (<=1kb)	2	188193798	188199886	6089	1	h1SMcG0014059	h1SMcT0014059.1	586
chr2_h1	188221000	188221000	1	*	wt_H3K4me3_peak_11395	60	.	Distal Intergenic	2	188211543	188212365	823	2	h1SMnG0023048	h1SMnT0023048.1	-8635
chr2_h1	188312306	188312306	1	*	wt_H3K4me3_peak_11396	6701	.	Promoter (<=1kb)	2	188311859	188312408	550	1	h1SMcG0014063	h1SMcT0014063.1	447
chr2_h1	188315972	188315972	1	*	wt_H3K4me3_peak_11398	1168	.	Promoter (<=1kb)	2	188314650	188316264	1615	2	h1SMcG0014064	h1SMcT0014064.1	292
chr2_h1	188398656	188398656	1	*	wt_H3K4me3_peak_11399	8361	.	Promoter (<=1kb)	2	188398458	188403362	4905	1	h1SMcG0014067	h1SMcT0014067.1	198
chr2_h1	188527329	188527329	1	*	wt_H3K4me3_peak_11402	233	.	Promoter (<=1kb)	2	188522143	188527715	5573	2	h1SMcG0014071	h1SMcT0014071.1	386
chr2_h1	188528005	188528005	1	*	wt_H3K4me3_peak_11403	1058	.	Promoter (<=1kb)	2	188522143	188527715	5573	2	h1SMcG0014071	h1SMcT0014071.1	-290
chr2_h1	188547264	188547264	1	*	wt_H3K4me3_peak_11404	102	.	Distal Intergenic	2	188522143	188527715	5573	2	h1SMcG0014071	h1SMcT0014071.1	-19549
chr2_h1	188567327	188567327	1	*	wt_H3K4me3_peak_11405	487	.	Promoter (<=1kb)	2	188567345	188567883	539	1	h1SMcG0014073	h1SMcT0014073.1	-18
chr2_h1	188567980	188567980	1	*	wt_H3K4me3_peak_11406	5856	.	Promoter (<=1kb)	2	188567345	188567883	539	1	h1SMcG0014073	h1SMcT0014073.1	635
chr2_h1	188569738	188569738	1	*	wt_H3K4me3_peak_11407	64	.	Promoter (1-2kb)	2	188569487	188571159	1673	2	h1SMcG0014074	h1SMcT0014074.1	1421
chr2_h1	188570711	188570711	1	*	wt_H3K4me3_peak_11408	1627	.	Promoter (<=1kb)	2	188569487	188571159	1673	2	h1SMcG0014074	h1SMcT0014074.1	448
chr2_h1	188712986	188712986	1	*	wt_H3K4me3_peak_11409	553	.	Promoter (<=1kb)	2	188712206	188717056	4851	1	h1SMcG0014076	h1SMcT0014076.1	780
chr2_h1	188782016	188782016	1	*	wt_H3K4me3_peak_11411	96	.	Promoter (<=1kb)	2	188781817	188798940	17124	1	h1SMcG0014079	h1SMcT0014079.1	199
chr2_h1	189243713	189243713	1	*	wt_H3K4me3_peak_11418	919	.	Promoter (1-2kb)	2	189242188	189299374	57187	1	h1SMcG0014091	h1SMcT0014091.1	1525
chr2_h1	189500667	189500667	1	*	wt_H3K4me3_peak_11425	316	.	Promoter (<=1kb)	2	189500355	189501117	763	1	h1SMcG0014098	h1SMcT0014098.1	312
chr2_h1	189642359	189642359	1	*	wt_H3K4me3_peak_11427	2822	.	Promoter (<=1kb)	2	189642334	189643088	755	2	h1SMnG0023112	h1SMnT0023112.1	729
chr2_h1	189962894	189962894	1	*	wt_H3K4me3_peak_11435	248	.	Promoter (2-3kb)	2	189963341	189964965	1625	2	h1SMcG0014113	h1SMcT0014113.1	2071
chr2_h1	190299858	190299858	1	*	wt_H3K4me3_peak_11445	51	.	Exon (h1SMcT0014119.1/h1SMcG0014119, exon 14 of 18)	2	190319134	190320421	1288	1	h1SMcG0014120	h1SMcT0014120.1	-19276
chr2_h1	190578932	190578932	1	*	wt_H3K4me3_peak_11452	1749	.	Distal Intergenic	2	190587572	190590120	2549	2	h1SMcG0014127	h1SMcT0014127.1	11188
chr2_h1	191060970	191060970	1	*	wt_H3K4me3_peak_11459	409	.	Distal Intergenic	2	191083244	191103302	20059	1	h1SMcG0014134	h1SMcT0014134.1	-22274
chr2_h1	191100509	191100509	1	*	wt_H3K4me3_peak_11462	153	.	Intron (h1SMcT0014134.1/h1SMcG0014134, intron 11 of 11)	2	191104923	191106184	1262	1	h1SMnG0023166	h1SMnT0023166.1	-4414
chr2_h1	192497338	192497338	1	*	wt_H3K4me3_peak_11487	174	.	Promoter (2-3kb)	2	192498329	192499825	1497	2	h1SMcG0014167	h1SMcT0014167.1	2487
chr2_h1	193475552	193475552	1	*	wt_H3K4me3_peak_11510	480	.	Distal Intergenic	2	193463656	193464938	1283	2	h1SMnG0023262	h1SMnT0023262.2	-10614
chr2_h1	193494271	193494271	1	*	wt_H3K4me3_peak_11511	172	.	Promoter (2-3kb)	2	193494542	193496856	2315	2	h1SMcG0014198	h1SMcT0014198.1	2585
chr2_h1	194128169	194128169	1	*	wt_H3K4me3_peak_11527	23	.	Exon (h1SMcT0014213.1/h1SMcG0014213, exon 8 of 9)	2	194124816	194130695	5880	1	h1SMcG0014213	h1SMcT0014213.1	3353
chr2_h1	194694303	194694303	1	*	wt_H3K4me3_peak_11540	46	.	Intron (h1SMcT0014227.1/h1SMcG0014227, intron 10 of 16)	2	194686576	194699792	13217	1	h1SMcG0014227	h1SMcT0014227.2	7727
chr2_h1	195056845	195056845	1	*	wt_H3K4me3_peak_11549	98	.	Promoter (2-3kb)	2	195054802	195072955	18154	1	h1SMcG0014236	h1SMcT0014236.2	2043
chr2_h1	195322035	195322035	1	*	wt_H3K4me3_peak_11555	68	.	Exon (h1SMcT0014243.1/h1SMcG0014243, exon 7 of 15)	2	195303981	195329738	25758	2	h1SMcG0014243	h1SMcT0014243.1	7703
chr2_h1	195340589	195340589	1	*	wt_H3K4me3_peak_11557	233	.	Promoter (<=1kb)	2	195332802	195340940	8139	2	h1SMcG0014244	h1SMcT0014244.1	351
chr2_h1	195349114	195349114	1	*	wt_H3K4me3_peak_11558	328	.	Distal Intergenic	2	195332802	195340940	8139	2	h1SMnG0023347	h1SMnT0023347.3	-8174
chr2_h1	195644049	195644049	1	*	wt_H3K4me3_peak_11564	184	.	Promoter (<=1kb)	2	195616697	195644855	28159	2	h1SMcG0014254	h1SMcT0014254.2	806
chr2_h1	195751180	195751180	1	*	wt_H3K4me3_peak_11567	246	.	Distal Intergenic	2	195793971	195811157	17187	2	h1SMcG0014257	h1SMcT0014257.1	59977
chr2_h1	196158989	196158989	1	*	wt_H3K4me3_peak_11576	30	.	Promoter (<=1kb)	2	196155242	196158994	3753	2	h1SMcG0014269	h1SMcT0014269.1	5
chr2_h1	197754576	197754576	1	*	wt_H3K4me3_peak_11620	48	.	Intron (h1SMcT0014323.1/h1SMcG0014323, intron 1 of 12)	2	197743634	197793409	49776	1	h1SMcG0014323	h1SMcT0014323.1	10942
chr2_h1	198653796	198653796	1	*	wt_H3K4me3_peak_11641	171	.	Promoter (<=1kb)	2	198653418	198654009	592	2	h1SMcG0014351	h1SMcT0014351.1	213
chr2_h1	198758527	198758527	1	*	wt_H3K4me3_peak_11645	55	.	Exon (h1SMcT0014354.1/h1SMcG0014354, exon 51 of 81)	2	198744918	198746141	1224	1	h1SMcG0014354	h1SMcT0014354.3	13609
chr2_h1	198906113	198906113	1	*	wt_H3K4me3_peak_11648	160	.	Promoter (<=1kb)	2	198886805	198906406	19602	2	h1SMcG0014357	h1SMcT0014357.1	293
chr2_h1	199048149	199048149	1	*	wt_H3K4me3_peak_11651	228	.	Intron (h1SMcT0014364.2/h1SMcG0014364, intron 1 of 5)	2	199016246	199018395	2150	2	h1SMcG0014365	h1SMcT0014365.1	-29754
chr2_h1	199138389	199138389	1	*	wt_H3K4me3_peak_11657	1739	.	Promoter (<=1kb)	2	199136588	199139247	2660	2	h1SMcG0014371	h1SMcT0014371.1	858
chr2_h1	199257696	199257696	1	*	wt_H3K4me3_peak_11661	112	.	Exon (h1SMcT0014374.1/h1SMcG0014374, exon 9 of 10)	2	199161708	199198644	36937	2	h1SMcG0014373	h1SMcT0014373.1	-59052
